NRMSE_30,R2_30,MARD_30,NRMSE_60,R2_60,MARD_60,NRMSE_120,R2_120,MARD_120,protocol,model,seed,fold,level_retained,n_meals,n_excluded
0.0731833204627037,0.4706449508666992,15.85689926147461,0.12478476762771606,0.262658953666687,25.13528823852539,0.12822489440441132,0.16102814674377441,26.126108169555664,global,cgm,0,2,0.429422300155506,894,19
0.10171737521886826,-0.022617459297180176,23.89988136291504,0.11867816746234894,0.33305972814559937,24.21807861328125,0.10448015481233597,0.44298064708709717,19.4566593170166,global,static_all,0,2,0.429422300155506,894,19
0.06757321208715439,0.548693060874939,14.29631233215332,0.10193097591400146,0.5080084800720215,21.418649673461914,0.10302959382534027,0.45833998918533325,20.513938903808594,global,cgm_static,0,2,0.429422300155506,894,19
0.08115912228822708,0.34897512197494507,15.683441162109375,0.1415938436985016,0.05063343048095703,21.437908172607422,0.14592638611793518,-0.08660173416137695,22.069196701049805,subject_z,persistence_5min,0,2,7.498121962705974e-32,894,19
0.10185489803552628,-0.02538442611694336,23.870615005493164,0.1567714661359787,-0.16380250453948975,33.8990364074707,0.1582455188035965,-0.27780795097351074,32.87240982055664,subject_z,cgm,0,2,7.498121962705974e-32,894,19
0.10171737521886826,-0.022617459297180176,23.89988136291504,0.11867816746234894,0.33305972814559937,24.21807861328125,0.10448015481233597,0.44298064708709717,19.4566593170166,subject_z,static_all,0,2,7.498121962705974e-32,894,19
0.07905592024326324,0.38227999210357666,18.061233520507812,0.11559923738241196,0.36721640825271606,23.63981819152832,0.11048535257577896,0.3771088719367981,20.795045852661133,subject_z,cgm_static,0,2,7.498121962705974e-32,894,19
0.08875694125890732,0.3793049454689026,15.111629486083984,0.14107662439346313,-0.07900488376617432,23.174657821655273,0.14431580901145935,-0.2678261995315552,21.904176712036133,global,persistence_5min,0,3,0.30912133610689657,894,19
0.07982111722230911,0.49799370765686035,18.42955207824707,0.11509054899215698,0.2818872928619385,25.260963439941406,0.1264307051897049,0.02694571018218994,25.400569915771484,global,cgm,0,3,0.30912133610689657,894,19
0.11762397736310959,-0.09009742736816406,27.863826751708984,0.10700107365846634,0.37928885221481323,23.20446014404297,0.1322014033794403,-0.06390798091888428,21.404998779296875,global,static_all,0,3,0.30912133610689657,894,19
0.07907501608133316,0.5073344111442566,18.183988571166992,0.10138831287622452,0.44269996881484985,21.886075973510742,0.12067677825689316,0.11349886655807495,21.021427154541016,global,cgm_static,0,3,0.30912133610689657,894,19
0.08875694125890732,0.3793049454689026,15.111629486083984,0.14107662439346313,-0.07900488376617432,23.174657821655273,0.14431580901145935,-0.2678261995315552,21.904176712036133,subject_z,persistence_5min,0,3,7.887255901304914e-32,894,19
0.11091054975986481,0.030786573886871338,28.46251106262207,0.14684300124645233,-0.16901421546936035,34.34236145019531,0.1494753360748291,-0.36010050773620605,32.79916763305664,subject_z,cgm,0,3,7.887255901304914e-32,894,19
0.11762397736310959,-0.09009742736816406,27.863826751708984,0.10700107365846634,0.37928885221481323,23.20446014404297,0.1322014033794403,-0.06390798091888428,21.404998779296875,subject_z,static_all,0,3,7.887255901304914e-32,894,19
0.10135336220264435,0.19062477350234985,24.791810989379883,0.1007666066288948,0.44951361417770386,22.272607803344727,0.12561464309692383,0.03946661949157715,21.299030303955078,subject_z,cgm_static,0,3,7.887255901304914e-32,894,19
0.08141397684812546,0.295989990234375,14.802995681762695,0.1473863124847412,-0.2785356044769287,22.742145538330078,0.13990643620491028,-0.34240150451660156,21.595901489257812,global,persistence_5min,0,4,0.49158857276695916,894,19
0.0688030868768692,0.497198224067688,14.849652290344238,0.12088029831647873,0.1399778127670288,24.064626693725586,0.12440570443868637,-0.06142079830169678,24.413944244384766,global,cgm,0,4,0.49158857276695916,894,19
0.1102256253361702,-0.29046452045440674,27.27544403076172,0.15403200685977936,-0.3964344263076782,30.605924606323242,0.10901608318090439,0.18494272232055664,20.586759567260742,global,static_all,0,4,0.49158857276695916,894,19
0.06338842958211899,0.5732231140136719,13.584278106689453,0.11083482205867767,0.2769787311553955,21.653831481933594,0.10080434381961823,0.3031080365180969,18.601892471313477,global,cgm_static,0,4,0.49158857276695916,894,19
0.08141397684812546,0.295989990234375,14.802995681762695,0.1473863124847412,-0.2785356044769287,22.742145538330078,0.13990643620491028,-0.34240150451660156,21.595901489257812,subject_z,persistence_5min,0,4,1.0222033416161152e-31,894,19
0.10236729681491852,-0.1130211353302002,24.749799728393555,0.13704319298267365,-0.10538482666015625,29.466585159301758,0.13733942806720734,-0.29359257221221924,30.34920310974121,subject_z,cgm,0,4,1.0222033416161152e-31,894,19
0.1102256253361702,-0.29046452045440674,27.27544403076172,0.15403200685977936,-0.3964344263076782,30.605924606323242,0.10901608318090439,0.18494272232055664,20.586759567260742,subject_z,static_all,0,4,1.0222033416161152e-31,894,19
0.09436280280351639,0.054236531257629395,22.12297248840332,0.155729740858078,-0.427386999130249,31.998882293701172,0.11564422398805618,0.08281934261322021,21.588449478149414,subject_z,cgm_static,0,4,1.0222033416161152e-31,894,19
0.09573449939489365,0.38397306203842163,15.292811393737793,0.16408781707286835,0.08782988786697388,21.536415100097656,0.158524751663208,0.037110745906829834,22.33527374267578,global,persistence_5min,1,0,0.5028119948174637,894,19
0.0888272151350975,0.46965938806533813,16.467010498046875,0.133172869682312,0.3991657495498657,24.256366729736328,0.1405308097600937,0.24329739809036255,25.37738609313965,global,cgm,1,0,0.5028119948174637,894,19
0.13452257215976715,-0.21633505821228027,26.37533187866211,0.14620789885520935,0.2757894992828369,26.11941146850586,0.15376289188861847,0.09408962726593018,25.016155242919922,global,static_all,1,0,0.5028119948174637,894,19
0.0848856046795845,0.5156816244125366,15.424177169799805,0.10771875083446503,0.6068975925445557,19.760465621948242,0.1357302963733673,0.29411208629608154,21.748897552490234,global,cgm_static,1,0,0.5028119948174637,894,19
0.09573449939489365,0.38397306203842163,15.292811393737793,0.16408781707286835,0.08782988786697388,21.536415100097656,0.158524751663208,0.037110745906829834,22.33527374267578,subject_z,persistence_5min,1,0,6.781322695196033e-32,894,19
0.11390302330255508,0.12796616554260254,21.267333984375,0.16451700031757355,0.08305197954177856,27.97332191467285,0.16541634500026703,-0.048429012298583984,27.27094268798828,subject_z,cgm,1,0,6.781322695196033e-32,894,19
0.13452257215976715,-0.21633505821228027,26.37533187866211,0.14620789885520935,0.2757894992828369,26.11941146850586,0.15376289188861847,0.09408962726593018,25.016155242919922,subject_z,static_all,1,0,6.781322695196033e-32,894,19
0.11571256071329117,0.10003864765167236,22.24610137939453,0.1407434344291687,0.3289121389389038,25.76519775390625,0.15253111720085144,0.10854583978652954,25.530916213989258,subject_z,cgm_static,1,0,6.781322695196033e-32,894,19
0.09975087642669678,0.26935797929763794,16.546981811523438,0.17913317680358887,-0.38832759857177734,25.50322151184082,0.1826482117176056,-0.38051915168762207,25.796695709228516,global,persistence_5min,1,1,0.33964709148620353,894,19
0.0807872861623764,0.520755410194397,14.855437278747559,0.13460364937782288,0.21611285209655762,21.92577362060547,0.15152963995933533,0.04981797933578491,24.27156639099121,global,cgm,1,1,0.33964709148620353,894,19
0.10450112074613571,0.1981133222579956,17.25613784790039,0.13218805193901062,0.2439955472946167,19.48925018310547,0.13559915125370026,0.23910373449325562,21.129743576049805,global,static_all,1,1,0.33964709148620353,894,19
0.07725009322166443,0.5618032813072205,13.32358169555664,0.11990275979042053,0.3779887557029724,18.774267196655273,0.1281997114419937,0.31987977027893066,20.256223678588867,global,cgm_static,1,1,0.33964709148620353,894,19
0.09975087642669678,0.26935797929763794,16.546981811523438,0.17913317680358887,-0.38832759857177734,25.50322151184082,0.1826482117176056,-0.38051915168762207,25.796695709228516,subject_z,persistence_5min,1,1,9.609899357571321e-32,894,19
0.10353254526853561,0.21290916204452515,20.914981842041016,0.15146656334400177,0.007401823997497559,25.31043243408203,0.15723474323749542,-0.023077726364135742,26.919857025146484,subject_z,cgm,1,1,9.609899357571321e-32,894,19
0.10450112074613571,0.1981133222579956,17.25613784790039,0.13218805193901062,0.2439955472946167,19.48925018310547,0.13559915125370026,0.23910373449325562,21.129743576049805,subject_z,static_all,1,1,9.609899357571321e-32,894,19
0.10154500603675842,0.24283897876739502,16.75037384033203,0.1358061283826828,0.2020445466041565,19.906763076782227,0.14012669026851654,0.18744397163391113,22.241233825683594,subject_z,cgm_static,1,1,9.609899357571321e-32,894,19
0.08636420965194702,0.6370402574539185,13.127557754516602,0.1439567357301712,0.28650766611099243,20.741548538208008,0.1540594846010208,0.024147450923919678,21.711162567138672,global,persistence_5min,1,2,0.6535679981211794,894,19
0.08895152062177658,0.6149672269821167,16.807292938232422,0.13641680777072906,0.35929054021835327,27.086719512939453,0.12908868491649628,0.3148531913757324,21.34505844116211,global,cgm,1,2,0.6535679981211794,894,19
0.12089383602142334,0.288787841796875,27.60397720336914,0.13484853506088257,0.37393730878829956,31.03565788269043,0.1053127869963646,0.5439950227737427,18.834308624267578,global,static_all,1,2,0.6535679981211794,894,19
0.0837399959564209,0.658762514591217,17.073055267333984,0.1146695464849472,0.5472884774208069,25.19088363647461,0.09845209866762161,0.6014734506607056,17.899829864501953,global,cgm_static,1,2,0.6535679981211794,894,19
0.08636420965194702,0.6370402574539185,13.127557754516602,0.1439567357301712,0.28650766611099243,20.741548538208008,0.1540594846010208,0.024147450923919678,21.711162567138672,subject_z,persistence_5min,1,2,5.315516046956598e-32,894,19
0.1381027102470398,0.07189887762069702,27.721878051757812,0.17315424978733063,-0.03226613998413086,34.989471435546875,0.16005024313926697,-0.053222060203552246,27.564821243286133,subject_z,cgm,1,2,5.315516046956598e-32,894,19
0.12089383602142334,0.288787841796875,27.60397720336914,0.13484853506088257,0.37393730878829956,31.03565788269043,0.1053127869963646,0.5439950227737427,18.834308624267578,subject_z,static_all,1,2,5.315516046956598e-32,894,19
0.10638221353292465,0.4492824673652649,24.233657836914062,0.13476334512233734,0.37472814321517944,30.76559066772461,0.09859134256839752,0.6003453731536865,18.19395637512207,subject_z,cgm_static,1,2,5.315516046956598e-32,894,19
0.10644776374101639,0.22597551345825195,17.51384162902832,0.15915371477603912,-0.29937613010406494,24.51450538635254,0.1779385358095169,-0.1880401372909546,24.08407211303711,global,persistence_5min,1,3,0.41237353671236665,894,19
0.0818890854716301,0.5419280529022217,15.403803825378418,0.11014831811189651,0.3776177763938904,19.513031005859375,0.14412470161914825,0.22058641910552979,23.746742248535156,global,cgm,1,3,0.41237353671236665,894,19
0.09778622537851334,0.34681379795074463,21.246885299682617,0.10434134304523468,0.44151151180267334,18.72241973876953,0.12733682990074158,0.3915860652923584,19.57000732421875,global,static_all,1,3,0.41237353671236665,894,19
0.0709785670042038,0.6558592319488525,14.180411338806152,0.09379416704177856,0.5487127900123596,15.726049423217773,0.1224064901471138,0.437788188457489,18.238012313842773,global,cgm_static,1,3,0.41237353671236665,894,19
0.10644776374101639,0.22597551345825195,17.51384162902832,0.15915371477603912,-0.29937613010406494,24.51450538635254,0.1779385358095169,-0.1880401372909546,24.08407211303711,subject_z,persistence_5min,1,3,8.633049508334586e-32,894,19
0.10766468197107315,0.20817691087722778,21.70147705078125,0.1276930719614029,0.16355741024017334,24.888626098632812,0.15633068978786469,0.08297836780548096,28.240123748779297,subject_z,cgm,1,3,8.633049508334586e-32,894,19
0.09778622537851334,0.34681379795074463,21.246885299682617,0.10434134304523468,0.44151151180267334,18.72241973876953,0.12733682990074158,0.3915860652923584,19.57000732421875,subject_z,static_all,1,3,8.633049508334586e-32,894,19
0.08543183654546738,0.5014358162879944,18.075822830200195,0.10068968683481216,0.47991853952407837,18.13275718688965,0.12642072141170502,0.4003087878227234,19.098966598510742,subject_z,cgm_static,1,3,8.633049508334586e-32,894,19
0.0891263410449028,0.4634818434715271,15.268304824829102,0.15170422196388245,0.08699417114257812,22.02699851989746,0.16214752197265625,0.0727396011352539,22.950300216674805,global,persistence_5min,1,4,0.6088207844450164,894,19
0.07073041051626205,0.6621027588844299,12.47755241394043,0.10772620141506195,0.539615273475647,18.694074630737305,0.13077108561992645,0.3968788981437683,25.33709716796875,global,cgm,1,4,0.6088207844450164,894,19
0.07663331925868988,0.6033499240875244,17.736907958984375,0.09602387249469757,0.6342059969902039,19.041351318359375,0.09824462234973907,0.6595929265022278,21.32807731628418,global,static_all,1,4,0.6088207844450164,894,19
0.0588948093354702,0.765724778175354,11.249510765075684,0.0792408362030983,0.750898540019989,15.332508087158203,0.09498877823352814,0.6817812919616699,19.692062377929688,global,cgm_static,1,4,0.6088207844450164,894,19
0.0891263410449028,0.4634818434715271,15.268304824829102,0.15170422196388245,0.08699417114257812,22.02699851989746,0.16214752197265625,0.0727396011352539,22.950300216674805,subject_z,persistence_5min,1,4,8.33804047407866e-32,894,19
0.1226426213979721,-0.015909671783447266,24.638036727905273,0.15789328515529633,0.010978996753692627,29.241613388061523,0.17487160861492157,-0.07849884033203125,35.60868453979492,subject_z,cgm,1,4,8.33804047407866e-32,894,19
0.07663331925868988,0.6033499240875244,17.736907958984375,0.09602387249469757,0.6342059969902039,19.041351318359375,0.09824462234973907,0.6595929265022278,21.32807731628418,subject_z,static_all,1,4,8.33804047407866e-32,894,19
0.06701246649026871,0.6966923475265503,15.525315284729004,0.09582026302814484,0.6357555389404297,18.54064178466797,0.09992341697216034,0.6478598117828369,21.48960304260254,subject_z,cgm_static,1,4,8.33804047407866e-32,894,19
0.11957550048828125,0.5004538297653198,14.929112434387207,0.2118610292673111,-0.05264544486999512,24.71037483215332,0.21943311393260956,-0.11491870880126953,26.079050064086914,global,persistence_5min,2,0,0.534105555582074,894,19
0.10787937045097351,0.5933993458747864,14.307923316955566,0.16328634321689606,0.3747127652168274,21.229780197143555,0.18061095476150513,0.2446867823600769,22.747364044189453,global,cgm,2,0,0.534105555582074,894,19
0.14955970644950867,0.21851545572280884,22.5657901763916,0.20800866186618805,-0.014711856842041016,31.370677947998047,0.18465784192085266,0.21045947074890137,26.803192138671875,global,static_all,2,0,0.534105555582074,894,19
0.08980906009674072,0.7182062268257141,12.625863075256348,0.15746411681175232,0.4185088872909546,21.2158145904541,0.1663677841424942,0.3591189384460449,23.20904541015625,global,cgm_static,2,0,0.534105555582074,894,19
0.11957550048828125,0.5004538297653198,14.929112434387207,0.2118610292673111,-0.05264544486999512,24.71037483215332,0.21943311393260956,-0.11491870880126953,26.079050064086914,subject_z,persistence_5min,2,0,5.358914455649994e-32,894,19
0.17604254186153412,-0.08274555206298828,25.498720169067383,0.22315974533557892,-0.1679161787033081,29.578474044799805,0.22774823009967804,-0.20101642608642578,29.229915618896484,subject_z,cgm,2,0,5.358914455649994e-32,894,19
0.14955970644950867,0.21851545572280884,22.5657901763916,0.20800866186618805,-0.014711856842041016,31.370677947998047,0.18465784192085266,0.21045947074890137,26.803192138671875,subject_z,static_all,2,0,5.358914455649994e-32,894,19
0.13532617688179016,0.3601844310760498,20.37436866760254,0.20408008992671967,0.023254990577697754,30.339197158813477,0.1810283213853836,0.24119186401367188,25.86762046813965,subject_z,cgm_static,2,0,5.358914455649994e-32,894,19
0.09062676876783371,0.4452705979347229,16.028453826904297,0.1703926920890808,-0.16114354133605957,25.514074325561523,0.1758144050836563,-0.07252252101898193,23.323749542236328,global,persistence_5min,2,1,0.5484558491993308,894,19
0.07798172533512115,0.5892723798751831,15.662409782409668,0.11193466931581497,0.4989129304885864,19.373979568481445,0.1373833864927292,0.34511369466781616,21.586196899414062,global,cgm,2,1,0.5484558491993308,894,19
0.11382058262825012,0.12499648332595825,22.153667449951172,0.13533128798007965,0.26754599809646606,21.89590072631836,0.13498106598854065,0.3678165078163147,20.487897872924805,global,static_all,2,1,0.5484558491993308,894,19
0.07616911083459854,0.6081444621086121,14.636951446533203,0.11313202232122421,0.4881354570388794,17.964244842529297,0.13173194229602814,0.3978845477104187,19.55336570739746,global,cgm_static,2,1,0.5484558491993308,894,19
0.09062676876783371,0.4452705979347229,16.028453826904297,0.1703926920890808,-0.16114354133605957,25.514074325561523,0.1758144050836563,-0.07252252101898193,23.323749542236328,subject_z,persistence_5min,2,1,9.458379948270564e-32,894,19
0.10305341333150864,0.28271305561065674,22.26679801940918,0.1461562216281891,0.14568394422531128,24.547456741333008,0.16821333765983582,0.01821058988571167,27.534753799438477,subject_z,cgm,2,1,9.458379948270564e-32,894,19
0.11382058262825012,0.12499648332595825,22.153667449951172,0.13533128798007965,0.26754599809646606,21.89590072631836,0.13498106598854065,0.3678165078163147,20.487897872924805,subject_z,static_all,2,1,9.458379948270564e-32,894,19
0.10228433459997177,0.29337918758392334,19.551738739013672,0.13459017872810364,0.27554625272750854,21.425682067871094,0.13392408192157745,0.3776785135269165,20.439620971679688,subject_z,cgm_static,2,1,9.458379948270564e-32,894,19
0.08621867746114731,0.21880435943603516,14.6922607421875,0.1294405311346054,-0.28896331787109375,20.803943634033203,0.15376077592372894,-0.24735736846923828,21.817195892333984,global,persistence_5min,2,2,0.43433901614875925,894,19
0.07086826115846634,0.4722105860710144,13.297464370727539,0.10050199180841446,0.22294944524765015,18.494308471679688,0.13093328475952148,0.09551811218261719,22.016000747680664,global,cgm,2,2,0.43433901614875925,894,19
0.08740630745887756,0.19713473320007324,17.500404357910156,0.09906082600355148,0.24507492780685425,17.977176666259766,0.11343050003051758,0.32117247581481934,19.222810745239258,global,static_all,2,2,0.43433901614875925,894,19
0.06350363790988922,0.5762064456939697,11.852799415588379,0.08561791479587555,0.4360647201538086,15.40200138092041,0.10671950876712799,0.399120569229126,17.556724548339844,global,cgm_static,2,2,0.43433901614875925,894,19
0.08621867746114731,0.21880435943603516,14.6922607421875,0.1294405311346054,-0.28896331787109375,20.803943634033203,0.15376077592372894,-0.24735736846923828,21.817195892333984,subject_z,persistence_5min,2,2,1.1415438619088575e-31,894,19
0.09337841719388962,0.08367365598678589,17.382904052734375,0.11794383823871613,-0.07016432285308838,22.353912353515625,0.14407309889793396,-0.09512972831726074,25.23328399658203,subject_z,cgm,2,2,1.1415438619088575e-31,894,19
0.08740630745887756,0.19713473320007324,17.500404357910156,0.09906082600355148,0.24507492780685425,17.977176666259766,0.11343050003051758,0.32117247581481934,19.222810745239258,subject_z,static_all,2,2,1.1415438619088575e-31,894,19
0.07338978350162506,0.4339844584465027,13.807730674743652,0.09577767550945282,0.29428625106811523,17.15717315673828,0.11238900572061539,0.3335809111595154,18.668323516845703,subject_z,cgm_static,2,2,1.1415438619088575e-31,894,19
0.07900164276361465,0.22323179244995117,14.50543212890625,0.11948951333761215,-0.1059950590133667,19.377111434936523,0.13246552646160126,-0.43811285495758057,21.65426254272461,global,persistence_5min,2,3,0.2201270817237937,894,19
0.0754593163728714,0.2913286089897156,17.13600730895996,0.12362000346183777,-0.18378031253814697,29.237062454223633,0.12539246678352356,-0.28863584995269775,27.839078903198242,global,cgm,2,3,0.2201270817237937,894,19
0.10591740906238556,-0.3962200880050659,28.695138931274414,0.11744216084480286,-0.06841921806335449,29.320167541503906,0.09333383291959763,0.2860538363456726,19.761083602905273,global,static_all,2,3,0.2201270817237937,894,19
0.06777948886156082,0.4282373785972595,16.257917404174805,0.09946613758802414,0.2336200475692749,23.871976852416992,0.09155913442373276,0.3129464387893677,19.393037796020508,global,cgm_static,2,3,0.2201270817237937,894,19
0.07900164276361465,0.22323179244995117,14.50543212890625,0.11948951333761215,-0.1059950590133667,19.377111434936523,0.13246552646160126,-0.43811285495758057,21.65426254272461,subject_z,persistence_5min,2,3,3.2448501900715657e-32,894,19
0.12478434294462204,-0.9379358291625977,33.598793029785156,0.17399735748767853,-1.3451945781707764,45.74043655395508,0.16066743433475494,-1.1156458854675293,40.086151123046875,subject_z,cgm,2,3,3.2448501900715657e-32,894,19
0.10591740906238556,-0.3962200880050659,28.695138931274414,0.11744216084480286,-0.06841921806335449,29.320167541503906,0.09333383291959763,0.2860538363456726,19.761083602905273,subject_z,static_all,2,3,3.2448501900715657e-32,894,19
0.08549762517213821,0.09023898839950562,23.22966194152832,0.11688759177923203,-0.05835270881652832,29.230148315429688,0.09277007728815079,0.29465252161026,20.095645904541016,subject_z,cgm_static,2,3,3.2448501900715657e-32,894,19
0.11123232543468475,0.05242687463760376,18.889602661132812,0.18443571031093597,-0.5274770259857178,26.825702667236328,0.16904151439666748,-0.5160946846008301,26.3940372467041,global,persistence_5min,2,4,0.36406417143288444,894,19
0.09266991913318634,0.342299222946167,17.31244659423828,0.1605684757232666,-0.1577244997024536,26.877880096435547,0.1609349101781845,-0.37416863441467285,29.53225326538086,global,cgm,2,4,0.36406417143288444,894,19
0.10800183564424515,0.10666775703430176,18.767921447753906,0.15921078622341156,-0.1382288932800293,23.5506534576416,0.1398075371980667,-0.03705251216888428,23.102872848510742,global,static_all,2,4,0.36406417143288444,894,19
0.08452814072370529,0.4527907967567444,15.13933277130127,0.1451377123594284,0.0540999174118042,22.850805282592773,0.137314572930336,-0.0003981590270996094,22.954875946044922,global,cgm_static,2,4,0.36406417143288444,894,19
0.11123232543468475,0.05242687463760376,18.889602661132812,0.18443571031093597,-0.5274770259857178,26.825702667236328,0.16904151439666748,-0.5160946846008301,26.3940372467041,subject_z,persistence_5min,2,4,1.2898237613947267e-31,894,19
0.09541120380163193,0.3028126358985901,18.323999404907227,0.13567760586738586,0.17338937520980835,22.215635299682617,0.13762414455413818,-0.004913926124572754,27.31783676147461,subject_z,cgm,2,4,1.2898237613947267e-31,894,19
0.10800183564424515,0.10666775703430176,18.767921447753906,0.15921078622341156,-0.1382288932800293,23.5506534576416,0.1398075371980667,-0.03705251216888428,23.102872848510742,subject_z,static_all,2,4,1.2898237613947267e-31,894,19
0.10518638789653778,0.15263646841049194,17.305587768554688,0.1660337895154953,-0.2378772497177124,24.840660095214844,0.14951111376285553,-0.1860048770904541,24.88201141357422,subject_z,cgm_static,2,4,1.2898237613947267e-31,894,19
0.08505663275718689,0.37202686071395874,13.891558647155762,0.13671532273292542,-0.03385734558105469,20.930038452148438,0.1421942412853241,-0.25963306427001953,22.676904678344727,global,persistence_5min,3,0,0.3128993385198119,894,19
0.07992102950811386,0.44556987285614014,16.81657600402832,0.11689846217632294,0.24413573741912842,23.628265380859375,0.12921231985092163,-0.04013049602508545,23.826431274414062,global,cgm,3,0,0.3128993385198119,894,19
0.11712749302387238,-0.1908097267150879,26.477685928344727,0.11838124692440033,0.22483879327774048,25.55221939086914,0.13488206267356873,-0.1334136724472046,23.5660457611084,global,static_all,3,0,0.3128993385198119,894,19
0.07374764233827591,0.5279141664505005,15.949288368225098,0.10128571093082428,0.43255650997161865,20.730369567871094,0.11699932813644409,0.14720088243484497,21.537738800048828,global,cgm_static,3,0,0.3128993385198119,894,19
0.08505663275718689,0.37202686071395874,13.891558647155762,0.13671532273292542,-0.03385734558105469,20.930038452148438,0.1421942412853241,-0.25963306427001953,22.676904678344727,subject_z,persistence_5min,3,0,4.8835484492561413e-32,894,19
0.11234815418720245,-0.09561145305633545,25.727075576782227,0.14879938960075378,-0.22469663619995117,33.12316131591797,0.14754430949687958,-0.35620391368865967,30.99721336364746,subject_z,cgm,3,0,4.8835484492561413e-32,894,19
0.11712749302387238,-0.1908097267150879,26.477685928344727,0.11838124692440033,0.22483879327774048,25.55221939086914,0.13488206267356873,-0.1334136724472046,23.5660457611084,subject_z,static_all,3,0,4.8835484492561413e-32,894,19
0.09419676661491394,0.22981220483779907,21.636537551879883,0.11056948453187943,0.32376641035079956,23.960416793823242,0.1285507082939148,-0.029506206512451172,23.612869262695312,subject_z,cgm_static,3,0,4.8835484492561413e-32,894,19
0.0796562060713768,0.559770405292511,13.465433120727539,0.15571348369121552,-0.07486522197723389,22.621429443359375,0.16996118426322937,-0.12316858768463135,23.39476776123047,global,persistence_5min,3,1,0.54379425509183,894,19
0.07474365085363388,0.6123956441879272,15.019281387329102,0.13087677955627441,0.24067652225494385,24.122764587402344,0.13955333828926086,0.24277329444885254,23.350486755371094,global,cgm,3,1,0.54379425509183,894,19
0.1032041534781456,0.2610170841217041,19.20441436767578,0.12852706015110016,0.2676970362663269,22.769472122192383,0.1264210045337677,0.37858182191848755,20.560983657836914,global,static_all,3,1,0.54379425509183,894,19
